RUN model=TWIST_Z5_FACE_WEIGHT_V1 L=8 t=1 seed=0xe755080000000202 start=hot replica=2 thermal_cycles=1024 measurements=512 between_cycles=8 bit_cap=256
SAMPLE index=22 logw=1.1628753068977524 polyakov_radius_mean=0.22581706870980109 polyakov_radius_0=0.26296198110440244 polyakov_radius_1=0.19293878246764246 polyakov_radius_2=0.2515678806705432 polyakov_radius_3=0.19579963059661618 vortex_density=0.4537353515625 monopole_density=0.0115966796875 score_mean=-0.0024035190310667835 flux_asym_14=-0.00016276041666666668 flux_asym_23=-0.00052897135416666663 flux_fraction_0=0.5462646484375 flux_fraction_1=0.21870930989583334 flux_fraction_2=0.0078125 flux_fraction_3=0.0083414713541666661 flux_fraction_4=0.2188720703125 flux_count_0=13425 flux_count_1=5375 flux_count_2=192 flux_count_3=205 flux_count_4=5379 state_hash=04486b5612581ee2 cache_hash=3a2b8630c09168bf
SAMPLE index=23 logw=1.1621172463493874 polyakov_radius_mean=0.22010456194808534 polyakov_radius_0=0.22389734331087047 polyakov_radius_1=0.22851736909639342 polyakov_radius_2=0.22063441232763947 polyakov_radius_3=0.20736912305743802 vortex_density=0.4534912109375 monopole_density=0.011474609375 score_mean=-0.0031579550524899946 flux_asym_14=0.0016682942708333333 flux_asym_23=-0.0011393229166666667 flux_fraction_0=0.5465087890625 flux_fraction_1=0.21927897135416666 flux_fraction_2=0.007731119791666667 flux_fraction_3=0.0088704427083333339 flux_fraction_4=0.21761067708333334 flux_count_0=13431 flux_count_1=5389 flux_count_2=190 flux_count_3=218 flux_count_4=5348 state_hash=e37c693a9cc3317b cache_hash=0dba93952c00b4ac
SAMPLE index=24 logw=1.1619413403245253 polyakov_radius_mean=0.22767501883811303 polyakov_radius_0=0.23755614723111054 polyakov_radius_1=0.23580472877551323 polyakov_radius_2=0.22636847530778467 polyakov_radius_3=0.21097072403804371 vortex_density=0.45076497395833331 monopole_density=0.0125732421875 score_mean=-0.0024351388080848754 flux_asym_14=0.0025634765625 flux_asym_23=-0.0011800130208333333 flux_fraction_0=0.54923502604166663 flux_fraction_1=0.218017578125 flux_fraction_2=0.008056640625 flux_fraction_3=0.0092366536458333339 flux_fraction_4=0.2154541015625 flux_count_0=13498 flux_count_1=5358 flux_count_2=198 flux_count_3=227 flux_count_4=5295 state_hash=2d65a9b6358c188d cache_hash=80827474ecd3bcec
SAMPLE index=25 logw=1.1643882221406556 polyakov_radius_mean=0.2370285695684736 polyakov_radius_0=0.27121064396422179 polyakov_radius_1=0.19420308313027401 polyakov_radius_2=0.26162268715891279 polyakov_radius_3=0.22107786402048585 vortex_density=0.4466552734375 monopole_density=0.010986328125 score_mean=-0.0037366868379719027 flux_asym_14=-0.0016682942708333333 flux_asym_23=-0.00048828125 flux_fraction_0=0.5533447265625 flux_fraction_1=0.21402994791666666 flux_fraction_2=0.0082194010416666661 flux_fraction_3=0.0087076822916666661 flux_fraction_4=0.2156982421875 flux_count_0=13599 flux_count_1=5260 flux_count_2=202 flux_count_3=214 flux_count_4=5301 state_hash=bf7bd9b12d43e391 cache_hash=56a483f7ee1dd4f9
SAMPLE index=26 logw=1.1594757927811625 polyakov_radius_mean=0.25802822540920789 polyakov_radius_0=0.26511177327329549 polyakov_radius_1=0.23587504974016449 polyakov_radius_2=0.25403976173267229 polyakov_radius_3=0.27708631689069935 vortex_density=0.45454915364583331 monopole_density=0.0113525390625 score_mean=0.00016049283487952305 flux_asym_14=-0.00052897135416666663 flux_asym_23=0.00016276041666666666 flux_fraction_0=0.54545084635416663 flux_fraction_1=0.2181396484375 flux_fraction_2=0.0089518229166666661 flux_fraction_3=0.0087890625 flux_fraction_4=0.21866861979166666 flux_count_0=13405 flux_count_1=5361 flux_count_2=220 flux_count_3=216 flux_count_4=5374 state_hash=6fb15fb366012a2a cache_hash=257dac7ce2ff8014
SAMPLE index=27 logw=1.1549450459204853 polyakov_radius_mean=0.19183496677117801 polyakov_radius_0=0.20888684057404283 polyakov_radius_1=0.24974754372248412 polyakov_radius_2=0.13442234616010607 polyakov_radius_3=0.17428313662807901 vortex_density=0.45987955729166669 monopole_density=0.011962890625 score_mean=0.00012260561594630635 flux_asym_14=-0.0028076171875 flux_asym_23=0.00069173177083333337 flux_fraction_0=0.54012044270833337 flux_fraction_1=0.21907552083333334 flux_fraction_2=0.0098063151041666661 flux_fraction_3=0.0091145833333333339 flux_fraction_4=0.22188313802083334 flux_count_0=13274 flux_count_1=5384 flux_count_2=241 flux_count_3=224 flux_count_4=5453 state_hash=922eff2c12bee121 cache_hash=d3178500c84d3319
SAMPLE index=28 logw=1.1599284788606885 polyakov_radius_mean=0.23444225927439788 polyakov_radius_0=0.25073628239842483 polyakov_radius_1=0.18643543038343477 polyakov_radius_2=0.27238874954342379 polyakov_radius_3=0.22820857477230816 vortex_density=0.45458984375 monopole_density=0.0120849609375 score_mean=0.0013167594309488077 flux_asym_14=-0.00040690104166666668 flux_asym_23=0.00040690104166666668 flux_fraction_0=0.54541015625 flux_fraction_1=0.21834309895833334 flux_fraction_2=0.0089518229166666661 flux_fraction_3=0.008544921875 flux_fraction_4=0.21875 flux_count_0=13404 flux_count_1=5366 flux_count_2=220 flux_count_3=210 flux_count_4=5376 state_hash=f16ad4964336b837 cache_hash=79b48118a2846179
SAMPLE index=29 logw=1.1602545332639351 polyakov_radius_mean=0.21649036552104578 polyakov_radius_0=0.22796223218893949 polyakov_radius_1=0.20421359751314247 polyakov_radius_2=0.22253700559448505 polyakov_radius_3=0.21124862678761616 vortex_density=0.4578857421875 monopole_density=0.0091552734375 score_mean=0.00705513472534142 flux_asym_14=-0.00052897135416666663 flux_asym_23=0.0017903645833333333 flux_fraction_0=0.5421142578125 flux_fraction_1=0.22037760416666666 flux_fraction_2=0.0091959635416666661 flux_fraction_3=0.007405598958333333 flux_fraction_4=0.22090657552083334 flux_count_0=13323 flux_count_1=5416 flux_count_2=226 flux_count_3=182 flux_count_4=5429 state_hash=0585299652356295 cache_hash=18bac6b00e516519
SAMPLE index=30 logw=1.1577827163618506 polyakov_radius_mean=0.24409875242936338 polyakov_radius_0=0.24129194665192341 polyakov_radius_1=0.2180039528129169 polyakov_radius_2=0.26519283283923406 polyakov_radius_3=0.25190627741337918 vortex_density=0.45780436197916669 monopole_density=0.0128173828125 score_mean=0.0028369693827309484 flux_asym_14=-0.0006103515625 flux_asym_23=0.00081380208333333337 flux_fraction_0=0.54219563802083337 flux_fraction_1=0.21964518229166666 flux_fraction_2=0.0093587239583333339 flux_fraction_3=0.008544921875 flux_fraction_4=0.22025553385416666 flux_count_0=13325 flux_count_1=5398 flux_count_2=230 flux_count_3=210 flux_count_4=5413 state_hash=3c6f80c6a1a14384 cache_hash=d07d9ba3120580d3
SAMPLE index=31 logw=1.1636189568704314 polyakov_radius_mean=0.22050688445825317 polyakov_radius_0=0.15161758012653687 polyakov_radius_1=0.23427331532742285 polyakov_radius_2=0.23194926535121924 polyakov_radius_3=0.26418737702783379 vortex_density=0.45475260416666669 monopole_density=0.01123046875 score_mean=-0.0030935185235592792 flux_asym_14=0.0027669270833333335 flux_asym_23=-0.0013834635416666667 flux_fraction_0=0.54524739583333337 flux_fraction_1=0.22098795572916666 flux_fraction_2=0.007080078125 flux_fraction_3=0.0084635416666666661 flux_fraction_4=0.21822102864583334 flux_count_0=13400 flux_count_1=5431 flux_count_2=174 flux_count_3=208 flux_count_4=5363 state_hash=bb4e180bc7afffd0 cache_hash=a95e702f8f6a4778
SAMPLE index=32 logw=1.1592974190747318 polyakov_radius_mean=0.25819933893251412 polyakov_radius_0=0.28691107585088171 polyakov_radius_1=0.23997354985576477 polyakov_radius_2=0.19366868876603757 polyakov_radius_3=0.31224404125737237 vortex_density=0.45792643229166669 monopole_density=0.0106201171875 score_mean=-0.00099577376118976154 flux_asym_14=-0.00065104166666666663 flux_asym_23=-8.1380208333333329e-05 flux_fraction_0=0.54207356770833337 flux_fraction_1=0.2200927734375 flux_fraction_2=0.0085042317708333339 flux_fraction_3=0.0085856119791666661 flux_fraction_4=0.22074381510416666 flux_count_0=13322 flux_count_1=5409 flux_count_2=209 flux_count_3=211 flux_count_4=5425 state_hash=b7694f1c4af24014 cache_hash=ee8fb1cf734666a1
